Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDIGO.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHRIRAMFIN.NS,SUNPHARMA.NS,TATACONSUM.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2019-12-06,204.54925537109375,351.5430603027344,1443.040283203125,1632.6129150390625,714.6162109375,2683.1806640625,882.8273315429688,386.2015075683594,30.58510971069336,425.23895263671875,434.14324951171875,107.1694107055664,556.6836547851562,1978.8885498046875,741.508056640625,449.9667663574219,590.1141357421875,566.3319702148438,190.06170654296875,1830.806640625,507.5800476074219,1320.8677978515625,614.4620361328125,180.93255615234375,238.01693725585938,333.46685791015625,1174.778076171875,484.6499938964844,6541.63037109375,662.950927734375,88.45777130126953,86.76327514648438,74.01490783691406,695.58935546875,953.9054565429688,295.26934814453125,189.55715942382812,403.34765625,299.6631164550781,33.83780288696289,1828.23388671875,598.9801635742188,1149.6253662109375,499.7339172363281,4032.8232421875,110.63348388671875
2019-12-09,205.49029541015625,358.6958312988281,1390.6380615234375,1641.837890625,728.9563598632812,2699.45849609375,890.3960571289062,385.5368957519531,30.540416717529297,426.1948547363281,426.9463806152344,106.97404479980469,560.1402587890625,1986.1864013671875,739.8667602539062,443.3414001464844,588.64599609375,563.86962890625,190.92584228515625,1814.631591796875,509.22430419921875,1325.5599365234375,616.3093872070312,179.5198974609375,242.46629333496094,330.4693908691406,1161.3082275390625,487.9272766113281,6644.26611328125,666.0488891601562,88.4970474243164,86.59187316894531,74.5503921508789,703.5074462890625,931.9424438476562,292.224365234375,193.15200805664062,401.84185791015625,301.2868347167969,34.12730026245117,1773.866943359375,593.3263549804688,1155.5599365234375,496.7052307128906,4026.61572265625,110.35803985595703
2019-12-10,202.27098083496094,352.26312255859375,1353.355224609375,1629.2843017578125,712.7240600585938,2705.274658203125,890.2164306640625,389.6416320800781,29.706138610839844,427.294189453125,431.85546875,104.49018096923828,557.973876953125,2010.97412109375,743.6322631835938,437.2379455566406,591.7479858398438,561.8997802734375,191.16587829589844,1830.174072265625,511.35211181640625,1326.50830078125,613.9895629882812,175.17041015625,235.11314392089844,331.0967712402344,1164.0384521484375,480.4228820800781,6614.724609375,662.01806640625,86.37687683105469,85.83770751953125,72.48778533935547,698.7431030273438,939.7086181640625,289.1793518066406,189.53945922851562,402.4535827636719,298.8035888671875,33.73711013793945,1732.8878173828125,589.0564575195312,1156.7860107421875,494.9674377441406,3917.20751953125,109.32514953613281
2019-12-11,204.2025604248047,354.9514465332031,1369.6080322265625,1653.10791015625,713.570556640625,2735.528564453125,905.3638305664062,394.5233459472656,29.333698272705078,423.2315673828125,428.9005432128906,104.46227264404297,556.10595703125,2037.7064208984375,740.9288330078125,436.7159118652344,591.3927612304688,563.86962890625,188.7655029296875,1816.7098388671875,516.04296875,1336.6910400390625,619.57470703125,176.65740966796875,234.1295928955078,335.90667724609375,1150.659912109375,482.3227233886719,6642.79443359375,660.8107299804688,88.73260498046875,87.75740814208984,72.09115600585938,698.9445190429688,956.2302856445312,288.6257629394531,190.41390991210938,404.47686767578125,300.2362365722656,34.03080368041992,1757.897216796875,599.3359985351562,1157.03125,493.37860107421875,3880.835205078125,110.1973876953125
2019-12-12,208.41241455078125,357.63970947265625,1364.732177734375,1664.94873046875,719.0975341796875,2729.5029296875,914.3535766601562,396.5121765136719,29.4379825592041,419.31231689453125,439.4811706542969,106.13677978515625,559.5432739257812,2076.655029296875,747.4942626953125,430.7330627441406,598.4255981445312,574.1128540039062,193.42222595214844,1813.90869140625,517.7838134765625,1337.140380859375,603.2915649414062,177.36375427246094,239.4219970703125,341.6925048828125,1164.6756591796875,486.264892578125,6649.0634765625,664.9896240234375,89.8712158203125,86.317626953125,73.28109741210938,701.5391235351562,950.1459350585938,296.9763488769531,194.35325622558594,408.5705871582031,309.0231628417969,35.13425064086914,1739.8179931640625,598.14990234375,1165.3199462890625,501.9185485839844,3872.057861328125,109.92193603515625
2019-12-13,210.19540405273438,361.9122009277344,1332.7193603515625,1658.576416015625,748.8731689453125,2705.609375,918.4471435546875,397.9586181640625,29.795520782470703,408.9406433105469,439.6718444824219,109.54164123535156,543.3384399414062,2084.3359375,755.3148193359375,436.19403076171875,598.5440063476562,580.0223999023438,199.95123291015625,1812.869384765625,519.4280395507812,1319.8197021484375,611.19677734375,179.63145446777344,241.29541015625,337.1415100097656,1187.9747314453125,490.3495788574219,6853.43359375,671.8790283203125,90.81350708007812,86.72898864746094,73.65792846679688,708.1152954101562,964.4911499023438,306.84942626953125,195.2365264892578,413.37017822265625,313.32110595703125,35.948211669921875,1783.165283203125,602.4198608398438,1163.50537109375,501.8192138671875,3959.83642578125,111.94181060791016
2019-12-16,208.511474609375,353.6553039550781,1350.0062255859375,1646.6883544921875,744.1428833007812,2695.14794921875,926.205322265625,394.7823486328125,30.108379364013672,403.2529296875,436.81219482421875,107.50430297851562,542.3468017578125,2048.0361328125,736.777099609375,443.46185302734375,595.4656372070312,583.1741333007812,198.4149932861328,1784.4503173828125,521.555908203125,1297.607177734375,613.516845703125,176.136962890625,237.0802459716797,339.3722229003906,1185.8812255859375,483.3676452636719,6782.28564453125,664.8345336914062,90.26384735107422,86.11194610595703,74.15371704101562,700.8234252929688,959.1982421875,306.2035217285156,194.50343322753906,409.51171875,307.7815246582031,35.32725143432617,1830.9454345703125,611.4736938476562,1143.3966064453125,507.8766174316406,3939.128173828125,111.62043762207031
2019-12-17,209.20486450195312,356.4395751953125,1343.2098388671875,1659.9554443359375,742.5496215820312,2677.322509765625,933.5496215820312,404.1938781738281,29.855119705200195,420.5550231933594,442.24560546875,109.51374816894531,544.37841796875,2053.139892578125,742.2804565429688,447.9189758300781,601.9775390625,586.6213989257812,205.18406677246094,1772.3414306640625,523.3935546875,1312.9312744140625,627.00732421875,179.2225341796875,242.5599822998047,341.2344055175781,1199.4876708984375,480.51788330078125,6834.625,664.717041015625,90.7349853515625,85.90626525878906,74.59004211425781,699.07861328125,962.166259765625,307.17236328125,193.05487060546875,403.7711181640625,310.55133056640625,36.87125015258789,1863.8326416015625,614.6761474609375,1135.2552490234375,512.6926879882812,3995.6748046875,112.3549575805664
2019-12-18,206.18365478515625,359.5599365234375,1364.091796875,1691.3876953125,738.765380859375,2689.4990234375,933.6344604492188,402.59112548828125,29.929607391357422,418.9777526855469,445.9154052734375,110.37889862060547,553.342529296875,2056.062255859375,728.1841430664062,453.5003967285156,612.0411987304688,592.4324340820312,205.1360626220703,1742.702392578125,523.6353759765625,1307.041259765625,629.3704223632812,182.27090454101562,247.66497802734375,343.4352111816406,1200.7618408203125,496.4765625,6877.8447265625,666.6878051757812,89.6356430053711,85.76914978027344,74.25289916992188,704.9613647460938,954.4495239257812,301.6821594238281,196.7204132080078,413.84063720703125,298.3260498046875,37.32017517089844,1866.2427978515625,622.030029296875,1136.9716796875,509.51507568359375,3943.1533203125,113.98462677001953
2019-12-19,208.56100463867188,354.9034118652344,1375.4686279296875,1714.830810546875,739.4624633789062,2693.474365234375,924.4751586914062,399.9034729003906,29.8253231048584,429.6361999511719,445.7248229980469,109.90444946289062,552.5914916992188,2121.454345703125,717.3222045898438,457.3551940917969,610.3599853515625,596.1259765625,207.68045043945312,1763.079345703125,522.4747314453125,1283.88037109375,627.9955444335938,181.6760711669922,248.08651733398438,344.4609069824219,1193.844970703125,508.5880432128906,6877.8447265625,671.1179809570312,89.55712127685547,86.18050384521484,73.93558502197266,720.2161865234375,959.3960571289062,302.7894592285156,199.997314453125,408.0530090332031,299.85418701171875,37.488006591796875,1919.01708984375,618.9461059570312,1136.9228515625,511.7493591308594,3916.431884765625,114.39777374267578
2019-12-20,216.73309326171875,357.4477233886719,1358.5264892578125,1711.169189453125,736.7737426757812,2681.2138671875,925.402587890625,404.17926025390625,29.4379825592041,433.7944030761719,443.9613342285156,112.08134460449219,551.3975219726562,2101.968505859375,719.8807983398438,457.6763916015625,614.101318359375,603.463623046875,206.91232299804688,1755.8502197265625,528.18115234375,1291.16796875,628.596923828125,179.296875,247.94601440429688,337.1315612792969,1193.6630859375,504.0284118652344,6897.64990234375,698.0299682617188,90.06752014160156,85.80342102050781,73.81655883789062,715.3623657226562,982.1505737304688,311.73980712890625,208.8210906982422,404.9473876953125,298.6125183105469,38.68376159667969,1913.7218017578125,619.4204711914062,1178.9547119140625,523.4669799804688,3996.5478515625,115.59131622314453
2019-12-23,212.52322387695312,352.26312255859375,1365.4708251953125,1719.0631103515625,740.06005859375,2694.395263671875,927.7958374023438,406.5638427734375,29.452877044677734,434.7503662109375,445.9631042480469,110.09982299804688,560.0728759765625,2097.711669921875,716.7429809570312,458.51959228515625,616.80078125,606.8616333007812,206.57627868652344,1762.44677734375,523.5386352539062,1298.15625,632.420654296875,177.6239471435547,247.0093231201172,339.5614013671875,1193.3897705078125,499.5638427734375,6992.06982421875,682.7266235351562,89.98900604248047,85.46061706542969,73.69759368896484,702.970703125,986.1573486328125,306.7109680175781,205.38522338867188,403.15936279296875,300.7615051269531,38.7802619934082,1921.2982177734375,613.5691528320312,1186.0172119140625,516.0690307617188,3959.156982421875,116.53238677978516
2019-12-24,207.1742401123047,353.89532470703125,1354.8326416015625,1715.1636962890625,737.5703735351562,2700.462646484375,926.87841796875,404.5603942871094,29.676345825195312,436.9967346191406,456.3055725097656,111.04871368408203,557.6754150390625,2068.62451171875,713.0257568359375,450.1675720214844,610.5257568359375,615.8737182617188,207.6324462890625,1758.8321533203125,523.3451538085938,1304.7451171875,630.1867065429688,177.51242065429688,249.86627197265625,340.8858642578125,1184.06103515625,501.0836486816406,6960.6279296875,685.2399291992188,90.46014404296875,86.38619995117188,74.23307037353516,691.8092041015625,984.1292724609375,305.8344421386719,203.85716247558594,404.47686767578125,301.1913146972656,38.851585388183594,1907.4376220703125,610.4852905273438,1181.11279296875,517.5584716796875,3974.142578125,115.79792022705078
2019-12-26,206.9761199951172,349.14276123046875,1358.9207763671875,1721.0125732421875,733.4376220703125,2703.224365234375,932.387939453125,409.2124328613281,29.452877044677734,427.8199462890625,451.9683837890625,110.12774658203125,551.830810546875,2085.372314453125,711.3361206054688,450.1275329589844,601.6695556640625,626.0183715820312,206.4322509765625,1757.5218505859375,521.0723266601562,1319.7197265625,626.3629760742188,176.06259155273438,252.11436462402344,337.4403076171875,1164.311767578125,501.8910827636719,6878.08251953125,685.8624877929688,91.4024429321289,87.75740814208984,73.32075500488281,677.9188842773438,980.4192504882812,304.3580627441406,204.23695373535156,397.277587890625,298.8513488769531,39.262760162353516,1895.68603515625,609.1806640625,1169.734130859375,521.13330078125,3940.5830078125,114.90274810791016
2019-12-27,207.1247100830078,349.1907653808594,1396.8436279296875,1723.5330810546875,756.9892578125,2713.18359375,941.6668701171875,415.6187438964844,29.706138610839844,435.037109375,458.5932312011719,113.5884017944336,557.9931640625,2102.08203125,714.2326049804688,455.7891540527344,603.8245239257812,621.8817749023438,206.86431884765625,1761.9949951171875,531.3728637695312,1337.789306640625,633.2371215820312,176.136962890625,251.8801727294922,335.7174987792969,1182.786865234375,503.6009521484375,6976.87158203125,688.911376953125,91.75580596923828,88.0316390991211,74.98670196533203,689.97509765625,978.0943603515625,311.1861877441406,205.73854064941406,400.90081787109375,304.1521301269531,39.39702224731445,1892.7158203125,616.9298095703125,1168.7041015625,541.6390380859375,3933.648193359375,113.64032745361328
2019-12-30,206.67892456054688,351.35101318359375,1397.6314697265625,1714.070068359375,750.9644165039062,2721.55224609375,941.27294921875,414.7049255371094,29.78063201904297,440.1990966796875,457.4970397949219,114.87218475341797,556.3081665039062,2155.257080078125,711.3361206054688,457.1945495605469,607.2105712890625,626.56005859375,209.26470947265625,1750.56396484375,526.1017456054688,1340.8341064453125,629.7568969726562,177.103515625,253.94094848632812,336.6734619140625,1185.2445068359375,510.012939453125,7044.646484375,697.7318115234375,91.5202407836914,87.7231216430664,75.48250579833984,690.8026123046875,965.9255981445312,308.5564270019531,205.41168212890625,404.8062744140625,306.9696960449219,39.837562561035156,1879.54443359375,618.9065551757812,1170.9600830078125,540.5963745117188,3930.107666015625,114.28299713134766
2019-12-31,206.3817901611328,351.3990173339844,1420.3851318359375,1697.5693359375,750.9644165039062,2665.522216796875,936.7008056640625,413.8693542480469,29.8104248046875,435.70623779296875,455.82891845703125,117.97008514404297,553.5543212890625,2129.7880859375,717.9979858398438,456.2308044433594,602.4510498046875,616.6123657226562,207.53640747070312,1737.687255859375,521.2174072265625,1331.30029296875,628.2532958984375,176.73175048828125,252.9573974609375,335.468505859375,1181.512939453125,504.9307861328125,6999.3837890625,694.6052856445312,93.48334503173828,88.30587768554688,75.46266174316406,677.3150024414062,951.3331298828125,307.9566650390625,206.8779296875,407.06488037109375,306.92193603515625,39.611000061035156,1861.0347900390625,602.775634765625,1165.2708740234375,523.4669799804688,3924.38525390625,112.83695983886719
2020-01-01,205.8865203857422,362.5843200683594,1404.9697265625,1705.41552734375,745.5868530273438,2636.314453125,935.2149658203125,413.5321960449219,29.84021759033203,433.3164978027344,453.63653564453125,118.30500793457031,554.4883422851562,2088.218994140625,716.8877563476562,459.3227233886719,605.5293579101562,612.0816650390625,205.76016235351562,1749.931396484375,519.1378784179688,1330.751220703125,633.1510620117188,177.0291748046875,251.1307830810547,333.4170837402344,1192.2066650390625,509.7279357910156,6945.3359375,694.3095092773438,95.44644927978516,87.38031768798828,77.54509735107422,675.32421875,965.9752197265625,308.60260009765625,201.8168182373047,408.71173095703125,309.3096618652344,39.25017547607422,1866.11376953125,602.617431640625,1132.7049560546875,525.949462890625,3942.765380859375,113.70918273925781
2020-01-02,209.20486450195312,367.8648376464844,1472.24609375,1702.990234375,753.8026123046875,2611.96044921875,947.8942260742188,414.9737548828125,30.734079360961914,435.1326904296875,451.34881591796875,117.83052062988281,551.6961059570312,2043.2919921875,739.9149780273438,460.6076354980469,609.38916015625,624.6887817382812,211.37701416015625,1751.2867431640625,522.861572265625,1330.1522216796875,631.3036499023438,178.33030700683594,258.9523010253906,332.9190979003906,1224.37939453125,512.815185546875,6962.57568359375,691.974609375,95.32866668701172,87.79168701171875,77.38642883300781,686.8211669921875,959.00048828125,313.0777282714844,204.99658203125,409.3234558105469,308.8321228027344,40.685081481933594,1857.5474853515625,605.7409057617188,1133.53857421875,537.567626953125,4117.158203125,113.98462677001953
2020-01-03,206.33226013183594,367.2408142089844,1463.82421875,1665.661865234375,739.86083984375,2570.994384765625,931.964111328125,409.8330078125,30.078580856323242,435.037109375,447.96490478515625,118.24917602539062,555.3549194335938,2004.357666015625,730.5496215820312,469.8431701660156,600.6988525390625,621.1922607421875,207.82447814941406,1741.708251953125,521.1689453125,1358.6539306640625,641.0133666992188,177.32656860351562,255.20550537109375,330.0411682128906,1215.0506591796875,506.0707092285156,6890.76318359375,685.5971069335938,93.71891784667969,88.06591796875,76.553466796875,687.6488647460938,964.6890258789062,307.9104919433594,204.8994140625,418.40496826171875,303.9133605957031,40.58857727050781,1894.5670166015625,612.8970947265625,1117.9420166015625,532.1558227539062,4092.328857421875,115.26998138427734
2020-01-06,197.66493225097656,365.0325622558594,1440.5780029296875,1623.577880859375,720.2427368164062,2542.205078125,901.734130859375,390.604248046875,28.886760711669922,429.8273620605469,444.91455078125,114.8163833618164,554.3825073242188,1973.2552490234375,711.5774536132812,467.39373779296875,587.69873046875,610.2103271484375,200.9593963623047,1730.86474609375,508.4505920410156,1324.861083984375,634.8695678710938,174.79864501953125,247.52452087402344,329.1349792480469,1198.3955078125,498.23394775390625,6689.5283203125,677.2841186523438,93.36556243896484,86.55760192871094,76.5931396484375,671.70068359375,972.6035766601562,294.3465881347656,197.33868408203125,414.0289001464844,298.08721923828125,39.711692810058594,1894.3951416015625,609.1806640625,1136.4810791015625,526.247314453125,4032.09619140625,115.75199890136719
2020-01-07,202.12240600585938,369.44903564453125,1456.5350341796875,1639.9835205078125,722.7323608398438,2542.456298828125,907.0142822265625,391.6745300292969,28.707988739013672,425.4779968261719,446.67803955078125,114.8163833618164,555.4126586914062,1967.8966064453125,716.6946411132812,469.2005920410156,597.0047607421875,620.4535522460938,200.52735900878906,1735.60888671875,505.74237060546875,1361.748779296875,625.4607543945312,174.9844970703125,248.46119689941406,332.77978515625,1201.8084716796875,500.2762451171875,6719.1650390625,671.3693237304688,94.66120910644531,86.21478271484375,76.03783416748047,682.0346069335938,974.3844604492188,293.7929382324219,198.6017608642578,420.098876953125,300.7615051269531,39.950843811035156,1899.0440673828125,614.478515625,1137.805419921875,529.2263793945312,4114.54052734375,117.15213775634766
2020-01-08,199.59649658203125,370.26513671875,1451.560791015625,1644.168212890625,721.487548828125,2560.2822265625,911.9852905273438,395.80853271484375,28.439830780029297,438.62176513671875,443.0081481933594,111.74641418457031,557.92578125,1881.6656494140625,717.0325317382812,470.4051818847656,595.4419555664062,619.3701171875,199.13511657714844,1743.4251708984375,508.6923828125,1350.8172607421875,617.1257934570312,174.1294708251953,245.88523864746094,329.5930480957031,1175.4608154296875,498.3764343261719,6682.68994140625,676.0908813476562,94.19003295898438,84.63789367675781,75.58168029785156,676.912353515625,977.2039184570312,295.08477783203125,199.67051696777344,414.1700134277344,302.0509338378906,39.879520416259766,1941.5726318359375,608.7060546875,1121.4735107421875,528.2333374023438,4189.07958984375,116.96852111816406
2020-01-09,206.0351104736328,376.1697692871094,1457.4215087890625,1685.7764892578125,739.76123046875,2582.417724609375,936.8902587890625,403.06512451171875,28.90165901184082,439.8166809082031,448.10791015625,110.51844787597656,562.4029541015625,1922.9744873046875,731.1771850585938,466.0284423828125,602.1195678710938,621.980224609375,202.35162353515625,1748.5760498046875,528.3745727539062,1399.8343505859375,625.1599731445312,175.319091796875,260.4978942871094,331.6245422363281,1197.849365234375,514.1450805664062,6865.73388671875,687.93896484375,93.71891784667969,84.80929565429688,76.53362274169922,692.5026245117188,977.9459838867188,304.6810302734375,202.6382598876953,413.93475341796875,313.79864501953125,40.54243469238281,1906.361328125,611.7504272460938,1141.23876953125,543.6251220703125,4256.05224609375,116.44058990478516
2020-01-10,207.1247100830078,376.4098205566406,1463.627197265625,1704.79736328125,736.9728393554688,2595.389892578125,934.5966796875,405.083251953125,28.961254119873047,436.8533935546875,451.34881591796875,114.59310913085938,564.8101806640625,1932.7979736328125,730.163330078125,466.0685729980469,607.4710083007812,613.706787109375,203.0717315673828,1765.699951171875,522.5231323242188,1413.91064453125,634.2682495117188,176.95480346679688,260.3105163574219,335.5381774902344,1205.539794921875,519.2271118164062,6963.19287109375,689.930908203125,94.46489715576172,85.11781311035156,76.21630859375,692.3460693359375,978.4406127929688,306.5726013183594,199.7676544189453,417.4638671875,326.02398681640625,40.79836654663086,1905.673095703125,613.8063354492188,1132.01806640625,546.7034301757812,4310.951171875,115.56837463378906
2020-01-13,211.5821990966797,374.7776184082031,1461.2137451171875,1716.542724609375,734.333984375,2589.406005859375,942.8734741210938,407.00372314453125,29.199613571166992,448.2287292480469,455.3046569824219,118.08171844482422,568.9889526367188,1918.348876953125,733.3977661132812,471.0074462890625,609.0338745117188,615.97216796875,202.78367614746094,1802.61328125,520.9271850585938,1421.7474365234375,664.6861572265625,177.88418579101562,260.96624755859375,336.8128662109375,1214.73193359375,527.1589965820312,6984.28076171875,688.6342163085938,95.60348510742188,86.00910186767578,77.26741790771484,690.5789184570312,979.281494140625,305.18853759765625,206.34799194335938,418.40496826171875,337.1031494140625,41.5997314453125,1885.6993408203125,621.3973999023438,1136.824462890625,541.6390380859375,4334.32666015625,116.96852111816406
2020-01-14,212.32513427734375,373.67352294921875,1470.9163818359375,1730.094970703125,744.7901611328125,2595.724609375,952.8055419921875,409.7890319824219,29.750839233398438,448.6589050292969,461.59588623046875,118.86314392089844,567.6602172851562,1938.1849365234375,733.6875,477.2715759277344,610.6915283203125,604.990234375,203.50379943847656,1815.218994140625,519.9600219726562,1420.848876953125,666.49072265625,180.85821533203125,263.12066650390625,333.9647521972656,1206.9049072265625,534.3308715820312,7016.671875,698.5162963867188,96.9776840209961,85.73486328125,77.44593811035156,684.1818237304688,977.25341796875,302.6510314941406,200.0414581298828,419.722412109375,372.10760498046875,41.83888626098633,1899.9478759765625,629.6210327148438,1144.8189697265625,557.2294311523438,4348.486328125,118.07026672363281
2020-01-15,214.55386352539062,375.2096862792969,1489.2867431640625,1752.0643310546875,743.1968994140625,2614.0947265625,956.2258911132812,411.18170166015625,30.942659378051758,447.22503662109375,461.3575744628906,118.58406829833984,562.0466918945312,1950.9644775390625,739.9632568359375,478.4361267089844,608.2051391601562,607.2555541992188,205.1360626220703,1826.8306884765625,518.0255737304688,1443.1611328125,659.5307006835938,180.22625732421875,264.61932373046875,333.72576904296875,1204.6298828125,541.2178955078125,7108.0048828125,698.1217041015625,97.25251007080078,85.46061706542969,77.04927062988281,681.6990966796875,987.4929809570312,299.19085693359375,194.11477661132812,422.5926818847656,373.8745422363281,42.13257598876953,1917.1661376953125,628.751220703125,1162.2301025390625,579.8700561523438,4370.98876953125,113.96166229248047
2020-01-16,217.92173767089844,375.35369873046875,1567.693603515625,1745.31201171875,734.2342529296875,2604.51220703125,959.5166015625,412.4522399902344,31.508771896362305,453.00836181640625,457.7830505371094,117.3560791015625,565.6669921875,2037.1815185546875,729.9702758789062,476.42828369140625,609.8154296875,598.342041015625,201.29547119140625,1851.7708740234375,519.5248413085938,1454.9912109375,659.0580444335938,178.99945068359375,259.8890380859375,338.8941955566406,1200.7161865234375,539.0330810546875,7088.72119140625,721.3622436523438,95.36791229248047,85.35778045654297,77.92190551757812,687.9843139648438,989.2242431640625,298.31427001953125,194.1677703857422,422.5926818847656,366.9978332519531,41.48644256591797,1927.4107666015625,619.025146484375,1170.12646484375,587.3672485351562,4337.8671875,114.97160339355469
2020-01-17,226.2423858642578,372.1373596191406,1594.338134765625,1740.46142578125,736.823486328125,2609.533447265625,968.7755737304688,413.5761413574219,32.357940673828125,478.00555419921875,457.8306884765625,116.04438018798828,584.3272094726562,2014.095947265625,741.7495727539062,480.8854064941406,605.3162231445312,598.4898071289062,201.67953491210938,1861.756103515625,514.5921630859375,1470.4649658203125,659.7883911132812,178.40463256835938,256.0485534667969,338.2070617675781,1186.973388671875,540.7903442382812,7143.34033203125,725.33447265625,95.17160034179688,85.97482299804688,78.29873657226562,707.2652587890625,985.712158203125,293.4238586425781,192.15391540527344,427.8157958984375,363.22515869140625,41.557777404785156,1910.45068359375,615.5460205078125,1166.0555419921875,587.26806640625,4351.83349609375,115.26998138427734
2020-01-20,224.4098663330078,364.8885498046875,1605.1241455078125,1758.24609375,724.1763305664062,2597.482177734375,954.5905151367188,405.8406677246094,31.28530502319336,486.2742004394531,457.68768310546875,112.27667999267578,589.1895751953125,2020.9918212890625,746.1425170898438,473.2161560058594,594.3052978515625,589.2315063476562,199.0391082763672,1864.0604248046875,517.30029296875,1469.8660888671875,660.3038940429688,179.8544921875,254.17510986328125,322.2337646484375,1191.8880615234375,538.7955932617188,7076.32568359375,724.29150390625,92.85514068603516,84.26081848144531,81.17445373535156,685.5015258789062,971.0206909179688,289.73297119140625,189.6189727783203,422.9692077636719,365.94720458984375,41.17177200317383,1868.4818115234375,615.3483276367188,1165.1728515625,596.1058349609375,4333.3076171875,113.84690856933594
2020-01-21,222.131591796875,364.7925109863281,1601.8240966796875,1722.1060791015625,714.6162109375,2591.916748046875,950.7562866210938,404.472412109375,31.300201416015625,489.1897277832031,451.2534484863281,112.83487701416016,589.3533935546875,1991.80517578125,745.0322875976562,469.0400085449219,589.3090209960938,592.9248657226562,196.97476196289062,1857.3282470703125,513.6249389648438,1436.3726806640625,655.19140625,177.28939819335938,250.33460998535156,323.6678161621094,1185.2899169921875,525.1166381835938,6936.73828125,717.878662109375,91.99137115478516,84.15796661376953,79.56800079345703,686.195068359375,962.3640747070312,289.4562072753906,192.44540405273438,421.0399475097656,368.47821044921875,39.955039978027344,1869.0843505859375,615.9017944335938,1153.7451171875,590.147705078125,4348.72900390625,113.43375396728516
2020-01-22,223.7659912109375,368.29693603515625,1609.9505615234375,1692.148681640625,709.636962890625,2574.634765625,952.0725708007812,404.82427978515625,30.078580856323242,491.8184814453125,449.5376892089844,107.11360931396484,589.6613159179688,1995.9151611328125,765.5492553710938,474.3403625488281,587.6514892578125,603.5128173828125,195.48654174804688,1853.9847412109375,505.6939697265625,1465.6231689453125,661.8077392578125,176.99197387695312,249.0232391357422,315.78076171875,1177.872314453125,525.8765869140625,6778.0595703125,730.4669189453125,88.0651626586914,79.80438232421875,79.34983825683594,685.9488525390625,971.2185668945312,291.71685791015625,189.91041564941406,420.00469970703125,367.76190185546875,39.862735748291016,1899.9478759765625,615.783203125,1155.1676025390625,582.1044311523438,4342.328125,112.85991668701172
2020-01-23,227.43106079101562,370.4571533203125,1661.6142578125,1689.152587890625,719.9937744140625,2565.26171875,950.7462768554688,403.221435546875,30.1381778717041,500.5650634765625,443.3894348144531,106.47169494628906,585.0588989257812,1978.486328125,780.9972534179688,481.005859375,589.5457763671875,606.7139282226562,196.44671630859375,1858.6834716796875,510.3849182128906,1463.427001953125,673.96630859375,176.88043212890625,249.7725372314453,319.8338623046875,1212.5477294921875,538.130615234375,6788.982421875,730.4740600585938,89.12522888183594,80.76422882080078,80.10347747802734,683.0410766601562,975.4231567382812,298.2220153808594,191.5003204345703,423.3455505371094,375.59375,40.2990837097168,1890.4991455078125,608.0340576171875,1181.11279296875,585.3812866210938,4390.291015625,114.16824340820312
2020-01-24,227.57962036132812,369.4010009765625,1643.6868896484375,1699.328857421875,734.333984375,2572.751708984375,960.6734008789062,409.9356689453125,30.34674835205078,501.1387023925781,437.3841247558594,108.25782775878906,583.7591552734375,1979.9102783203125,793.6453247070312,489.66796875,589.4037475585938,598.0958251953125,197.2147979736328,1873.864990234375,516.3330078125,1498.9669189453125,672.591552734375,177.06634521484375,254.6902618408203,327.2229919433594,1237.02978515625,539.3180541992188,6771.26708984375,740.1822509765625,90.10678100585938,81.14131927490234,78.12023162841797,680.670166015625,989.1253662109375,299.00628662109375,191.47381591796875,421.41632080078125,367.3321228027344,40.56340789794922,1883.9844970703125,622.5440063476562,1204.4090576171875,579.2245483398438,4503.142578125,114.12214660644531
2020-01-27,228.3720703125,366.0406494140625,1670.627197265625,1700.802978515625,737.1720581054688,2579.823486328125,953.0797729492188,406.989013671875,30.28715705871582,491.7229309082031,442.7221984863281,107.92294311523438,614.0601196289062,1995.461181640625,785.0524291992188,486.96856689453125,574.5567626953125,590.65966796875,190.34974670410156,1862.704833984375,519.6215209960938,1493.2265625,668.5958862304688,174.42686462402344,246.166259765625,322.32342529296875,1227.3826904296875,549.339599609375,6790.59716796875,735.97998046875,88.85040283203125,80.38713836669922,76.553466796875,673.9598388671875,981.5569458007812,291.76300048828125,190.79368591308594,421.9809875488281,365.23089599609375,38.8054313659668,1871.774658203125,625.8649291992188,1190.62744140625,568.748291015625,4536.31396484375,113.0851058959961
